captured_at,developer_key,developer,city,source,lot_type,lot_category,lot_item_id,lot_status,category_mismatch,house_id,house_name,house_deadline,entrance,floor,flat_item_id,flat_status,external_link,title,flatnum,rooms,area_m2,price,price_m2,price_without_discount,price_minimal,exclusive,restoration_id,plans_id,video,pano,floor_plan_url,floor_plan_name,plan_primary_url,plan_primary_name,promo_ids,promo_names,promo_discounts,promo_date_from,promo_date_to,complex_name
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226561,available,0,4225723,ЖК Шантары К1,30.07.2027,1,23,4226561,available,https://macro.sbercrm.com/id/4226561/31qdgP5IZxnlYb0h4gEoFfrilL5uVtdTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDRhYjRl/,4-комнатная квартира №177,177,4,122.23,,,,,,,260451,,,https://macro.sbercrm.com/estate/files/get/4225723/3712170/F-K8PGEMe1KG93wxNzcwNzkzMjAwfGY4ZmU1/podezd_1._yetazh_23.jpg,Подъезд 1. Этаж 23. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711751/F-K8PGEPfVCH93wxNzcwNzkzMjAwfGM0YTk2/planirovka_13-122.23.jpg,Планировка 13-122.23,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226562,available,0,4225723,ЖК Шантары К1,30.07.2027,1,23,4226562,available,https://macro.sbercrm.com/id/4226562/31qdgP5IZxnlYb0h4gEoFfrilL5uVtRTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDY5YTI4/,4-комнатная квартира №178,178,4,143.53,,,,,,,260452,,,https://macro.sbercrm.com/estate/files/get/4225723/3712170/F-K8PGEMe1KG93wxNzcwNzkzMjAwfGY4ZmU1/podezd_1._yetazh_23.jpg,Подъезд 1. Этаж 23. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710708/F-K8PGEOfVWO93wxNzcwNzkzMjAwfGM2ZmZk/planirovka_14-143.53.jpg,Планировка 14-143.53,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226563,available,0,4225723,ЖК Шантары К1,30.07.2027,1,23,4226563,available,https://macro.sbercrm.com/id/4226563/31qdgP5IZxnlYb0h4gEoFfrilL5uVtVTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGRhZTQ1/,5-комнатная квартира №179,179,5,169.36,,,,,,,260453,,,https://macro.sbercrm.com/estate/files/get/4225723/3712170/F-K8PGEMe1KG93wxNzcwNzkzMjAwfGY4ZmU1/podezd_1._yetazh_23.jpg,Подъезд 1. Этаж 23. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711753/F-K8PGEPfVCF93wxNzcwNzkzMjAwfDZiNWNm/planirovka_15-169.36.jpg,Планировка 15-169.36,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226564,available,0,4225723,ЖК Шантары К1,30.07.2027,1,23,4226564,available,https://macro.sbercrm.com/id/4226564/31qdgP5IZxnlYb0h4gEoFfrilL5uVtJTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDljOGZm/,4-комнатная квартира №180,180,4,130.14,,,,,,,260454,,,https://macro.sbercrm.com/estate/files/get/4225723/3712170/F-K8PGEMe1KG93wxNzcwNzkzMjAwfGY4ZmU1/podezd_1._yetazh_23.jpg,Подъезд 1. Этаж 23. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710710/F-K8PGEOfVSG93wxNzcwNzkzMjAwfDNhZjc3/planirovka_16-130.14.jpg,Планировка 16-130.14,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226556,available,0,4225723,ЖК Шантары К1,30.07.2027,1,22,4226556,available,https://macro.sbercrm.com/id/4226556/31qdgP5IZxnlYb0h4gEoFfrilL5uVdBTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDZjOGVm/,4-комнатная квартира №172,172,4,122.56,,,,,,,260446,,,https://macro.sbercrm.com/estate/files/get/4225723/3710728/F-K8PGEOfVeO93wxNzcwNzkzMjAwfDU5OGIy/podezd_1._yetazh_22.jpg,Подъезд 1. Этаж 22. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711752/F-K8PGEPfVCE93wxNzcwNzkzMjAwfGQ1MDBk/planirovka_13-122.56.jpg,Планировка 13-122.56,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226557,available,0,4225723,ЖК Шантары К1,30.07.2027,1,22,4226557,available,https://macro.sbercrm.com/id/4226557/31qdgP5IZxnlYb0h4gEoFfrilL5uVdFTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDI3YTdm/,3-комнатная квартира №173,173,3,113.22,,,,,,,260447,,,https://macro.sbercrm.com/estate/files/get/4225723/3710728/F-K8PGEOfVeO93wxNzcwNzkzMjAwfDU5OGIy/podezd_1._yetazh_22.jpg,Подъезд 1. Этаж 22. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711749/F-K8PGEPfVGP93wxNzcwNzkzMjAwfGM1YTA4/planirovka_10-113.22.jpg,Планировка 10-113.22,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226558,available,0,4225723,ЖК Шантары К1,30.07.2027,1,22,4226558,available,https://macro.sbercrm.com/id/4226558/31qdgP5IZxnlYb0h4gEoFfrilL5uVd5Twg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDQ2ZTVi/,2-комнатная квартира №174,174,2,61.39,,,,,,,260448,,,https://macro.sbercrm.com/estate/files/get/4225723/3710728/F-K8PGEOfVeO93wxNzcwNzkzMjAwfDU5OGIy/podezd_1._yetazh_22.jpg,Подъезд 1. Этаж 22. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710705/F-K8PGEOfVWD93wxNzcwNzkzMjAwfDgxNDE5/planirovka_11-61.39.jpg,Планировка 11-61.39,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226559,available,0,4225723,ЖК Шантары К1,30.07.2027,1,22,4226559,available,https://macro.sbercrm.com/id/4226559/31qdgP5IZxnlYb0h4gEoFfrilL5uVd9Twg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGY2ZTlk/,4-комнатная квартира №175,175,4,140.72,,,,,,,260449,,,https://macro.sbercrm.com/estate/files/get/4225723/3710728/F-K8PGEOfVeO93wxNzcwNzkzMjAwfDU5OGIy/podezd_1._yetazh_22.jpg,Подъезд 1. Этаж 22. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710711/F-K8PGEOfVSH93wxNzcwNzkzMjAwfDE1ZGEx/planirovka_17-140.72.jpg,Планировка 17-140.72,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226560,available,0,4225723,ЖК Шантары К1,30.07.2027,1,22,4226560,available,https://macro.sbercrm.com/id/4226560/31qdgP5IZxnlYb0h4gEoFfrilL5uVtZTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGQxZWFk/,4-комнатная квартира №176,176,4,130.13,,,,,,,260450,,,https://macro.sbercrm.com/estate/files/get/4225723/3710728/F-K8PGEOfVeO93wxNzcwNzkzMjAwfDU5OGIy/podezd_1._yetazh_22.jpg,Подъезд 1. Этаж 22. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710709/F-K8PGEOfVWP93wxNzcwNzkzMjAwfDk5YTEy/planirovka_16-130.13.jpg,Планировка 16-130.13,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226549,available,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226549,available,https://macro.sbercrm.com/id/4226549/31qdgP5IZxnlYb0h4gEoFfrilL5uVN9Twg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGZkZWNm/,2-комнатная квартира №165,165,2,80.08,,,,,,,260441,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710717/F-K8PGEOfVSB93wxNzcwNzkzMjAwfDE3NTc5/planirovka_9-80.08.jpg,Планировка 9-80.08,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226550,available,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226550,available,https://macro.sbercrm.com/id/4226550/31qdgP5IZxnlYb0h4gEoFfrilL5uVdZTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDhlMjlm/,Студия №166,166,1,36.29,,,,,,,260436,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710713/F-K8PGEOfVSF93wxNzcwNzkzMjAwfDc4ODdj/planirovka_8-36.29.jpg,Планировка 8-36.29,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226551,available,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226551,available,https://macro.sbercrm.com/id/4226551/31qdgP5IZxnlYb0h4gEoFfrilL5uVddTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDM0OTg5/,3-комнатная квартира №167,167,3,117.65,,,,,,,260442,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711750/F-K8PGEPfVCG93wxNzcwNzkzMjAwfDdjY2M4/planirovka_10-117.65.jpg,Планировка 10-117.65,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226552,available,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226552,available,https://macro.sbercrm.com/id/4226552/31qdgP5IZxnlYb0h4gEoFfrilL5uVdRTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDNmNzBh/,2-комнатная квартира №168,168,2,61.38,,,,,,,260443,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710704/F-K8PGEOfVWC93wxNzcwNzkzMjAwfDEzYzRk/planirovka_11-61.38.jpg,Планировка 11-61.38,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226553,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226553,sold,https://macro.sbercrm.com/id/4226553/31qdgP5IZxnlYb0h4gEoFfrilL5uVdVTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGRiZTI1/,1-комнатная квартира №169,169,1,92.26,,,,,,,260444,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710706/F-K8PGEOfVWA93wxNzcwNzkzMjAwfDA5NjY3/planirovka_12-92.26.jpg,Планировка 12-92.26,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226554,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226554,sold,https://macro.sbercrm.com/id/4226554/31qdgP5IZxnlYb0h4gEoFfrilL5uVdJTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDM1ZmE4/,1-комнатная квартира №170,170,1,74.56,,,,,,,260433,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711755/F-K8PGEPfVCD93wxNzcwNzkzMjAwfDEzMDM3/planirovka_2-74.56.jpg,Планировка 2-74.56,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226555,available,0,4225723,ЖК Шантары К1,30.07.2027,1,21,4226555,available,https://macro.sbercrm.com/id/4226555/31qdgP5IZxnlYb0h4gEoFfrilL5uVdNTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDYzNDFl/,3-комнатная квартира №171,171,3,103.12,,,,,,,260445,,,https://macro.sbercrm.com/estate/files/get/4225723/3711771/F-K8PGEPfVKH93wxNzcwNzkzMjAwfDAxNjk0/podezd_1._yetazh_21.jpg,Подъезд 1. Этаж 21. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710702/F-K8PGEOfVWE93wxNzcwNzkzMjAwfDhiZGJk/planirovka_1-103.12.jpg,Планировка 1-103.12,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226542,available,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226542,available,https://macro.sbercrm.com/id/4226542/31qdgP5IZxnlYb0h4gEoFfrilL5uVNRTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDcwNzdm/,2-комнатная квартира №158,158,2,80.08,,,,,,,260441,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710717/F-K8PGEOfVSB93wxNzcwNzkzMjAwfDE3NTc5/planirovka_9-80.08.jpg,Планировка 9-80.08,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226543,available,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226543,available,https://macro.sbercrm.com/id/4226543/31qdgP5IZxnlYb0h4gEoFfrilL5uVNVTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGJmMTk2/,Студия №159,159,1,36.29,,,,,,,260436,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710713/F-K8PGEOfVSF93wxNzcwNzkzMjAwfDc4ODdj/planirovka_8-36.29.jpg,Планировка 8-36.29,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226544,available,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226544,available,https://macro.sbercrm.com/id/4226544/31qdgP5IZxnlYb0h4gEoFfrilL5uVNJTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfGY0MDYz/,3-комнатная квартира №160,160,3,117.65,,,,,,,260442,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711750/F-K8PGEPfVCG93wxNzcwNzkzMjAwfDdjY2M4/planirovka_10-117.65.jpg,Планировка 10-117.65,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226545,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226545,sold,https://macro.sbercrm.com/id/4226545/31qdgP5IZxnlYb0h4gEoFfrilL5uVNNTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMxfDgzMDcw/,1-комнатная квартира №161,161,1,61.38,,,,,,,260443,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710704/F-K8PGEOfVWC93wxNzcwNzkzMjAwfDEzYzRk/planirovka_11-61.38.jpg,Планировка 11-61.38,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226546,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226546,sold,https://macro.sbercrm.com/id/4226546/31qdgP5IZxnlYb0h4gEoFfrilL5uVNBTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfDUwMDJh/,1-комнатная квартира №162,162,1,92.26,,,,,,,260444,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710706/F-K8PGEOfVWA93wxNzcwNzkzMjAwfDA5NjY3/planirovka_12-92.26.jpg,Планировка 12-92.26,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226547,available,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226547,available,https://macro.sbercrm.com/id/4226547/31qdgP5IZxnlYb0h4gEoFfrilL5uVNFTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfGUwNzYy/,2-комнатная квартира №163,163,2,74.56,,,,,,,260433,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711755/F-K8PGEPfVCD93wxNzcwNzkzMjAwfDEzMDM3/planirovka_2-74.56.jpg,Планировка 2-74.56,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226548,available,0,4225723,ЖК Шантары К1,30.07.2027,1,20,4226548,available,https://macro.sbercrm.com/id/4226548/31qdgP5IZxnlYb0h4gEoFfrilL5uVN5Twg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfDdhMTYw/,3-комнатная квартира №164,164,3,103.12,,,,,,,260445,,,https://macro.sbercrm.com/estate/files/get/4225723/3711770/F-K8PGEPfVKG93wxNzcwNzkzMjAwfDQwODky/podezd_1._yetazh_20.jpg,Подъезд 1. Этаж 20. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710702/F-K8PGEOfVWE93wxNzcwNzkzMjAwfDhiZGJk/planirovka_1-103.12.jpg,Планировка 1-103.12,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226535,available,0,4225723,ЖК Шантары К1,30.07.2027,1,19,4226535,available,https://macro.sbercrm.com/id/4226535/31qdgP5IZxnlYb0h4gEoFfrilL5uU9NTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfDlkOTE3/,2-комнатная квартира №151,151,2,80.08,,,,,,,260441,,,https://macro.sbercrm.com/estate/files/get/4225723/3711769/F-K8PGEPfVOP93wxNzcwNzkzMjAwfDUwMzE3/podezd_1._yetazh_19.jpg,Подъезд 1. Этаж 19. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710717/F-K8PGEOfVSB93wxNzcwNzkzMjAwfDE3NTc5/planirovka_9-80.08.jpg,Планировка 9-80.08,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226536,available,0,4225723,ЖК Шантары К1,30.07.2027,1,19,4226536,available,https://macro.sbercrm.com/id/4226536/31qdgP5IZxnlYb0h4gEoFfrilL5uU9BTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfGQxZjg1/,Студия №152,152,1,36.29,,,,,,,260436,,,https://macro.sbercrm.com/estate/files/get/4225723/3711769/F-K8PGEPfVOP93wxNzcwNzkzMjAwfDUwMzE3/podezd_1._yetazh_19.jpg,Подъезд 1. Этаж 19. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710713/F-K8PGEOfVSF93wxNzcwNzkzMjAwfDc4ODdj/planirovka_8-36.29.jpg,Планировка 8-36.29,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226537,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,19,4226537,sold,https://macro.sbercrm.com/id/4226537/31qdgP5IZxnlYb0h4gEoFfrilL5uU9FTwg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfGQwNGVk/,1-комнатная квартира №153,153,1,117.65,,,,,,,260442,,,https://macro.sbercrm.com/estate/files/get/4225723/3711769/F-K8PGEPfVOP93wxNzcwNzkzMjAwfDUwMzE3/podezd_1._yetazh_19.jpg,Подъезд 1. Этаж 19. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3711750/F-K8PGEPfVCG93wxNzcwNzkzMjAwfDdjY2M4/planirovka_10-117.65.jpg,Планировка 10-117.65,,,,,,ЖК Шантары
2026-02-11T07:38:42.527405+00:00,shantary,Shantary,Хабаровск,https://shantary.ru,flat,flat,4226538,sold,0,4225723,ЖК Шантары К1,30.07.2027,1,19,4226538,sold,https://macro.sbercrm.com/id/4226538/31qdgP5IZxnlYb0h4gEoFfrilL5uU95Twg5nlwFf43DZ2HXwVissKy7IGNQHavRzbaqvIQLvAtCUP-TulWC4Qb8tmoA50ARBfJz2kSAHV0Q3ye6KuVXR4hip6c2hYSPBg52OV3wxNzcwNzk1NTMyfDgyMTMy/,1-комнатная квартира №154,154,1,61.38,,,,,,,260443,,,https://macro.sbercrm.com/estate/files/get/4225723/3711769/F-K8PGEPfVOP93wxNzcwNzkzMjAwfDUwMzE3/podezd_1._yetazh_19.jpg,Подъезд 1. Этаж 19. Схема,https://macro.sbercrm.com/estate/files/get/4225723/3710704/F-K8PGEOfVWC93wxNzcwNzkzMjAwfDEzYzRk/planirovka_11-61.38.jpg,Планировка 11-61.38,,,,,,ЖК Шантары
